,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
00001-CSN_Philadelphia-John_Clark.png.jpg,-0.10745330154895782,0.2166604846715927,0.07254908978939056,-0.06104281544685364,-0.23468178510665894,0.0727260559797287,-0.037834927439689636,0.006820632144808769,0.13110055029392242,-0.016525262966752052,0.2385942041873932,-0.029476163908839226,-0.22687219083309174,0.004332776181399822,-0.020118821412324905,0.14816531538963318,-0.1275932788848877,-0.12433722615242004,-0.149762362241745,-0.2182369977235794,0.05943658575415611,0.07912170886993408,-0.048413459211587906,0.042699672281742096,-0.2028365135192871,-0.29000696539878845,-0.027016080915927887,-0.034640297293663025,0.12561167776584625,-0.17561160027980804,0.00016237422823905945,0.09859421849250793,-0.17242193222045898,-0.07178880274295807,-0.003052986226975918,0.060870248824357986,-0.06485652923583984,-0.05149209126830101,0.16532479226589203,0.013411203399300575,-0.12286855280399323,0.11951248347759247,0.10337629914283752,0.3747016489505768,0.2110128402709961,0.00164203648455441,0.037360869348049164,0.039347659796476364,0.08084239810705185,-0.2202799767255783,0.04648619890213013,0.19303812086582184,0.1342650204896927,0.03904561698436737,0.08844485878944397,-0.08865674585103989,-0.03709478676319122,0.12167754024267197,-0.18221068382263184,0.06491082906723022,0.11119366437196732,-0.11278495192527771,-0.1514195203781128,-0.157199889421463,0.18416209518909454,0.13301396369934082,-0.08025940507650375,-0.22676123678684235,0.15459221601486206,-0.1037093847990036,-0.12995317578315735,0.07393014430999756,-0.13601312041282654,-0.018344780430197716,-0.2806395888328552,0.06321792304515839,0.44014161825180054,0.05169655755162239,-0.21416139602661133,0.05318235233426094,-0.016223864629864693,-0.018060801550745964,0.03168661147356033,0.008712934330105782,-0.09923596680164337,-0.10710950940847397,-0.10898678004741669,0.10743868350982666,0.1811726689338684,-0.014154955744743347,-0.04818987473845482,0.15175089240074158,0.11655393242835999,-0.0520658940076828,0.04800432547926903,0.078713558614254,-0.14534886181354523,-0.04350512474775314,-0.10228650271892548,0.0007437421008944511,0.04063572362065315,-0.12457980215549469,-0.06773936748504639,0.08190197497606277,-0.15551547706127167,0.2389635592699051,0.027935795485973358,0.04205026850104332,-0.04926910623908043,0.03629445284605026,-0.13690052926540375,0.029394175857305527,0.19574131071567535,-0.2782054543495178,0.15929992496967316,0.15642021596431732,-0.03340783342719078,0.055838167667388916,0.1043853610754013,0.05538119375705719,0.01281633973121643,0.04899568483233452,-0.1520160585641861,-0.17273244261741638,0.018778592348098755,-0.1444191187620163,0.013477730564773083,0.0870867446064949
00003-FOX-Jack_Caudill.png.jpg,0.030331620946526527,0.06382951140403748,0.0016518274787813425,-0.021648749709129333,-0.07736418396234512,0.006305338814854622,0.02613646164536476,-0.11274945735931396,0.1641048789024353,-0.04741008207201958,0.22731563448905945,-0.08748327940702438,-0.20998062193393707,-0.10504947602748871,-0.05525117740035057,0.07276234775781631,-0.13511067628860474,-0.05311761796474457,-0.12215884029865265,-0.06626030802726746,0.012050402350723743,0.004294487647712231,0.12524959444999695,-0.05045926570892334,-0.03935575112700462,-0.37117671966552734,-0.13030029833316803,-0.14130447804927826,0.15138424932956696,-0.10157471895217896,0.06704743206501007,0.058048129081726074,-0.20497015118598938,-0.1608949899673462,0.01316906325519085,-0.048753995448350906,-0.0937655121088028,-0.03559498116374016,0.21986407041549683,-0.008591778576374054,-0.15628403425216675,0.046497851610183716,0.06745380908250809,0.27048611640930176,0.17947056889533997,0.06069183722138405,0.017470598220825195,-0.05798116326332092,0.11141755431890488,-0.20758511126041412,0.01596059650182724,0.11701852828264236,0.21492183208465576,0.09623371064662933,0.11722953617572784,-0.12027526646852493,0.0557437539100647,0.09411251544952393,-0.22692182660102844,0.07905647158622742,0.05694536864757538,0.032376714050769806,0.036364905536174774,0.02027074433863163,0.19130930304527283,0.05417932569980621,-0.07571344822645187,-0.10624000430107117,0.18471239507198334,-0.14778943359851837,0.05645907297730446,0.10180972516536713,-0.11694880574941635,-0.1656935214996338,-0.2683389186859131,0.0019316952675580978,0.33135727047920227,0.10084622353315353,-0.10072451084852219,-0.05290914326906204,-0.0991152673959732,0.030821431428194046,-0.0166321974247694,0.007106066215783358,-0.1378929615020752,-0.008204939775168896,-0.034037478268146515,0.0059016067534685135,0.10052597522735596,-0.09555017948150635,-0.07888635247945786,0.21734055876731873,-0.013629976660013199,0.0036898087710142136,0.03019433096051216,0.054394178092479706,-0.1078132688999176,0.005879799369722605,-0.1458735167980194,0.05916711315512657,0.009602542966604233,-0.14556168019771576,0.045000191777944565,0.08825128525495529,-0.18683406710624695,0.1391758769750595,-0.041565436869859695,-0.03587503731250763,-0.04196866229176521,0.0025045208167284727,-0.05410744249820709,0.021068444475531578,0.16239796578884125,-0.3087816834449768,0.248631089925766,0.20915158092975616,-0.02104763500392437,0.11754998564720154,0.021969085559248924,0.021017149090766907,-0.019972514361143112,-0.031358614563941956,-0.09769036620855331,-0.12444241344928741,-0.033520691096782684,-0.021626092493534088,-0.042986661195755005,0.007120558992028236
00004-FOX-Taylor_Nicolaisen.png.jpg,-0.12584321200847626,0.09220343828201294,0.10513991117477417,-0.00845937617123127,-0.12229299545288086,0.014748070389032364,-0.0020694145932793617,-0.07779303193092346,0.059075046330690384,-0.05206852778792381,0.26934880018234253,-0.0833660289645195,-0.25151172280311584,-0.10079091787338257,-0.027045099064707756,0.12245800346136093,-0.08810819685459137,-0.14548912644386292,-0.08882693201303482,-0.03438162803649902,0.10687210410833359,0.002880855929106474,-0.03518029302358627,-0.025748226791620255,-0.10369730740785599,-0.35542044043540955,-0.05691036209464073,-0.06361689418554306,-0.013131896033883095,-0.15862499177455902,0.02613193914294243,0.17566710710525513,-0.10557959973812103,-0.0258162971585989,0.010051321238279343,0.08905213326215744,-0.06996362656354904,-0.05762063339352608,0.23966068029403687,-0.07785221189260483,-0.13725873827934265,0.02480298839509487,0.08220086991786957,0.2973334491252899,0.16014397144317627,-0.03253426402807236,0.009185093455016613,0.011477142572402954,0.12608148157596588,-0.2661493420600891,0.01724698767066002,0.1936073750257492,0.16608849167823792,0.1272488534450531,0.11247633397579193,-0.14551840722560883,0.05274563655257225,0.11646164208650589,-0.23345930874347687,0.08754901587963104,-0.011079693213105202,-0.17861637473106384,-0.05633998289704323,-0.07467499375343323,0.17262855172157288,0.11988930404186249,-0.07772227376699448,-0.121344193816185,0.1629265695810318,-0.04796541854739189,-0.050211336463689804,0.04417238011956215,-0.20757870376110077,-0.2030169814825058,-0.20371565222740173,0.0829460620880127,0.2684655487537384,0.08602620661258698,-0.26323607563972473,0.05049912631511688,0.05287297070026398,-0.01626035012304783,0.04407934844493866,0.03428686782717705,-0.0688089057803154,-0.04004538059234619,-0.11481083184480667,0.05618935078382492,0.14584198594093323,-0.059028349816799164,-0.04255198314785957,0.2259289026260376,0.014135443605482578,-0.03831183910369873,0.10932376235723495,0.024347299709916115,-0.014508802443742752,-0.006528639700263739,-0.16780659556388855,0.018025029450654984,0.10555536299943924,-0.19939883053302765,-0.03989464044570923,0.04338890314102173,-0.1263858675956726,0.12978214025497437,-0.030554359778761864,0.057485006749629974,-0.07519408315420151,-0.11130053550004959,-0.1112402006983757,0.07381987571716309,0.17231479287147522,-0.24492597579956055,0.26929908990859985,0.14128288626670837,-0.020728956907987595,0.14299629628658295,0.07134781777858734,0.04400024563074112,0.025595679879188538,-0.04382745921611786,-0.11047619581222534,-0.09721628576517105,0.11830417811870575,0.0336889810860157,-0.018049772828817368,0.03837485983967781
00006-FOX-Ben_Hill.png.jpg,-0.16759762167930603,0.18440105020999908,0.037711724638938904,0.04951903596520424,-0.21478129923343658,0.13731257617473602,-0.06572561711072922,-0.0647207573056221,0.20572352409362793,-0.03215263411402702,0.29427990317344666,0.0566556490957737,-0.2227335274219513,-0.027989814057946205,-0.07862469553947449,0.11413343250751495,-0.13805779814720154,-0.11884099245071411,-0.07248367369174957,-0.028916075825691223,0.0400836355984211,0.04369588941335678,-0.014597242698073387,-0.01981891691684723,-0.12088106572628021,-0.3811876177787781,-0.0482640340924263,-0.04624854773283005,0.10321428626775742,-0.23871555924415588,0.039983294904232025,-0.005175136961042881,-0.21653245389461517,-0.05855400487780571,-0.04239973425865173,0.08673999458551407,-0.10754857212305069,-0.09484313428401947,0.16959717869758606,0.012725732289254665,-0.16671863198280334,-0.012447761371731758,-0.002082042396068573,0.30821990966796875,0.18211320042610168,0.00965914037078619,-0.027486704289913177,-0.04903464391827583,0.05060787498950958,-0.2588074207305908,0.06442365050315857,0.15317466855049133,0.1496637910604477,0.056773532181978226,0.06134495884180069,-0.1164485365152359,-0.01813831366598606,0.08919475227594376,-0.21019962430000305,0.03673186153173447,0.09898074716329575,-0.013251397758722305,-0.0410325787961483,-0.10360637307167053,0.20829781889915466,0.15100951492786407,-0.0730292946100235,-0.1726582795381546,0.14081618189811707,-0.13208119571208954,-0.06195473298430443,0.1196124479174614,-0.06636754423379898,-0.2346840649843216,-0.2705031931400299,0.06287495046854019,0.47190016508102417,0.17087441682815552,-0.17747774720191956,-0.06685083359479904,-0.03318263217806816,-0.05838548392057419,0.02829069085419178,0.024377787485718727,-0.06435268372297287,-0.06625360995531082,-0.1043209508061409,0.07100160419940948,0.1990666687488556,0.05462853983044624,-0.10437875986099243,0.2086116522550583,0.032196078449487686,-0.01980583742260933,0.037407271564006805,0.06885673850774765,-0.03377309441566467,0.026220301166176796,-0.09457170218229294,-0.015143802389502525,0.008410453796386719,-0.06408067792654037,-0.0008603236638009548,0.10298597067594528,-0.0939524918794632,0.2034187912940979,0.02993365190923214,0.04251960664987564,0.02448960393667221,-0.03229100629687309,-0.18071240186691284,0.03804849088191986,0.2277427464723587,-0.3312400281429291,0.2535613477230072,0.10796947777271271,0.024574069306254387,0.12731343507766724,0.08662506937980652,0.07042854279279709,0.000889703631401062,-0.04296513646841049,-0.17649345099925995,-0.10085137188434601,-0.022632144391536713,-0.14491207897663116,0.05974061042070389,0.0455809161067009
00009-FOX-Cody_Alcorn.png.jpg,-0.09674515575170517,0.09772063791751862,0.04581328108906746,0.024759721010923386,-0.13085761666297913,0.07277654856443405,-0.10186544805765152,-0.050403110682964325,0.12781928479671478,-0.04912693053483963,0.13951314985752106,-0.0338970310986042,-0.23367978632450104,-0.029966125264763832,-0.05618096888065338,0.13656184077262878,-0.08612510561943054,-0.10661552101373672,-0.20243225991725922,-0.07837851345539093,-0.015120584517717361,0.03804715350270271,0.043756552040576935,0.023673124611377716,-0.14496426284313202,-0.3910553455352783,-0.01142858900129795,-0.1191350519657135,0.07570216059684753,-0.053026728332042694,-0.0848255306482315,0.004168875981122255,-0.12926192581653595,-0.027450233697891235,0.02130831591784954,0.09979523718357086,-0.030469873920083046,-0.029490463435649872,0.2413424551486969,-0.012711610645055771,-0.19564710557460785,0.10628095269203186,0.022942103445529938,0.2761724293231964,0.14083977043628693,0.09175488352775574,0.09414144605398178,0.0108876321464777,0.18447905778884888,-0.2759859561920166,0.1238706037402153,0.13841021060943604,0.1455679088830948,0.0029461458325386047,0.1424720734357834,-0.17696592211723328,-0.052854426205158234,0.2919738292694092,-0.155248761177063,0.17857222259044647,0.02672402560710907,-0.0337907113134861,-0.0909590795636177,-0.12755151093006134,0.23546358942985535,0.16065458953380585,-0.11697136610746384,-0.14117386937141418,0.2094547599554062,-0.12628820538520813,0.006546767428517342,0.07095204293727875,-0.0768284797668457,-0.15662561357021332,-0.21255642175674438,0.058383408933877945,0.4331228733062744,0.1651086062192917,-0.2475576251745224,-0.03536461293697357,-0.048158615827560425,-0.017761239781975746,0.02204805053770542,0.020137758925557137,-0.10290705412626266,-0.041937462985515594,-0.09943561255931854,-0.07283233851194382,0.24898234009742737,0.047766804695129395,0.034594468772411346,0.261142373085022,0.08526685833930969,-0.02177848294377327,-0.030178016051650047,-0.03967217355966568,-0.15834857523441315,-0.06894437223672867,-0.09326640516519547,-0.03524051606655121,0.04112321883440018,-0.13943345844745636,-0.004959164187312126,0.026852233335375786,-0.23383787274360657,0.19667986035346985,-0.06482443958520889,0.057318393141031265,0.06103515625,0.07746066898107529,-0.07335379719734192,0.0021378654055297375,0.2576092779636383,-0.27455076575279236,0.1580580621957779,0.1827966570854187,0.09871311485767365,0.13344402611255646,0.08280201256275177,0.06031402200460434,0.052446942776441574,0.053873077034950256,-0.24573491513729095,-0.159556046128273,0.049512796103954315,-0.15504691004753113,-0.013453617691993713,0.12483453750610352
00012-FOX_25-Jeff_George.png.jpg,-0.04344138503074646,0.13468486070632935,-0.004173762165009975,-0.0755910873413086,-0.10040652006864548,0.017272012308239937,-0.13920702040195465,-0.026387527585029602,0.16985687613487244,-0.029684502631425858,0.17477799952030182,0.0377957746386528,-0.30476391315460205,-0.12154928594827652,-0.04524138569831848,0.07508521527051926,-0.14011633396148682,-0.08054161071777344,-0.03805962949991226,-0.09319542348384857,0.07652195543050766,0.1265764683485031,0.0764903575181961,-0.06658267229795456,-0.2131425142288208,-0.29595085978507996,-0.11323314160108566,-0.14798200130462646,0.0041132234036922455,-0.08968226611614227,-0.006664865650236607,0.05458131060004234,-0.10481033474206924,-0.0926775336265564,0.09716769307851791,0.0966564267873764,-0.0243636853992939,-0.044743336737155914,0.14617425203323364,0.10961458832025528,-0.06900795549154282,-0.08286606520414352,0.02778402902185917,0.28305476903915405,0.1762356460094452,0.06066231057047844,0.05837863311171532,-0.0295807346701622,0.14060018956661224,-0.2534017860889435,0.14547762274742126,0.15997843444347382,0.11688888072967529,0.042033158242702484,0.21753515303134918,-0.17267973721027374,0.031954482197761536,0.21934717893600464,-0.21884089708328247,0.05886416137218475,0.025334177538752556,0.0027029430493712425,-0.1059277281165123,-0.054730985313653946,0.2231423258781433,0.1473410427570343,-0.11127880215644836,-0.13535135984420776,0.27622121572494507,-0.06768288463354111,-0.10127375274896622,0.04235919564962387,-0.15497078001499176,-0.10965520143508911,-0.25857943296432495,0.01495361328125,0.3542434573173523,0.12882259488105774,-0.14214442670345306,0.044862762093544006,-0.024178506806492805,-0.027256742119789124,-0.03955015540122986,0.005522632971405983,-0.13821320235729218,0.024803336709737778,-0.0450298897922039,-0.006792361848056316,0.13350646197795868,-0.0016153054311871529,-0.05161416158080101,0.19513073563575745,-0.023770611733198166,0.049393702298402786,0.1222318485379219,-0.045517660677433014,-0.1108209416270256,-0.07480045408010483,-0.128588005900383,-0.057557523250579834,0.08627396821975708,-0.2218218445777893,-0.03699927031993866,0.14410662651062012,-0.1590399146080017,0.09856465458869934,-0.009296951815485954,-0.04122892767190933,-0.05068010836839676,-0.047856464982032776,-0.11096839606761932,0.03851385414600372,0.22467049956321716,-0.2689615488052368,0.22595304250717163,0.12331865727901459,0.03564876690506935,0.13795435428619385,0.07949898391962051,0.04306384548544884,0.01484396867454052,-0.03885271027684212,-0.16889943182468414,-0.16991133987903595,-0.015902403742074966,-0.06755057722330093,-0.021543359383940697,0.04505102336406708
00013-FOX_29-Alex_Garcia.png.jpg,-0.002722132485359907,0.08570294082164764,-0.01157742366194725,-0.03353070095181465,-0.06902913749217987,-0.039465367794036865,0.07293722033500671,-0.10673937946557999,0.0925314649939537,-0.10941049456596375,0.18544931709766388,-0.062309399247169495,-0.2310228794813156,0.0076352683827281,-0.028833962976932526,0.07245393097400665,-0.24992011487483978,-0.08275622874498367,-0.12790736556053162,-0.08107306808233261,0.12213468551635742,0.06759918481111526,-0.03986058384180069,0.0025116843171417713,-0.1405828297138214,-0.2978421747684479,-0.07307243347167969,-0.07520493119955063,0.02324659563601017,-0.02150452695786953,0.12677381932735443,0.06529800593852997,-0.17878393828868866,-0.024785833433270454,0.07544133812189102,-0.060743581503629684,-0.018163640052080154,-0.06079304218292236,0.16175958514213562,0.04816632345318794,-0.15505008399486542,0.046131983399391174,0.06665763258934021,0.30335763096809387,0.2018827348947525,0.044525038450956345,-0.04747867211699486,-0.09271351993083954,0.10656777769327164,-0.24492451548576355,-0.010155988857150078,0.1599314659833908,0.045182179659605026,0.034287530928850174,0.0650549829006195,-0.11536964774131775,0.03447326272726059,0.06190679967403412,-0.1992666870355606,-0.03764057531952858,0.10488102585077286,-0.08283564448356628,-0.004443335346877575,-0.03169386833906174,0.09209289401769638,0.001771606388501823,-0.10179665684700012,-0.08502137660980225,0.11681132763624191,-0.1684809774160385,-0.05486945062875748,-0.06143289804458618,-0.11433058977127075,-0.16679377853870392,-0.2335256189107895,0.036949869245290756,0.43899261951446533,0.16745732724666595,-0.12759126722812653,0.04402428865432739,-0.07032767683267593,0.03450927883386612,0.17652900516986847,0.0420718677341938,-0.05708145350217819,-0.09038095921278,-0.06964866071939468,0.10787932574748993,0.13523483276367188,-0.07022947072982788,-0.06332805007696152,0.1970938891172409,-0.04830504581332207,-0.08413151651620865,0.044937923550605774,-0.047481391578912735,-0.1690199077129364,0.050044409930706024,-0.16396479308605194,-0.010688968934118748,0.027205582708120346,-0.022032901644706726,0.0324382521212101,0.16767948865890503,-0.1578875482082367,0.13055333495140076,-0.0055749183520674706,-0.08818493038415909,0.005165872164070606,-0.044918715953826904,-0.1373310089111328,-0.011110501363873482,0.07413645088672638,-0.17583800852298737,0.16557073593139648,0.14181183278560638,-0.002742995973676443,0.14845861494541168,0.08329007029533386,0.004153422079980373,0.0022166362032294273,0.014797011390328407,-0.2080961912870407,-0.10269191116094589,0.0723058357834816,0.06978926807641983,0.053857915103435516,-0.10850447416305542
00014-FOX_29-Michael_Valdes.png.jpg,0.03889944776892662,0.04701033607125282,0.025795161724090576,0.07321386784315109,-0.019215356558561325,-0.0638418197631836,-0.058778710663318634,-0.096488356590271,0.07428663969039917,0.008526823483407497,0.209441676735878,-0.17875990271568298,-0.26493507623672485,-0.07266326993703842,-0.12874175608158112,0.1356683075428009,-0.1718628704547882,0.0005568554624915123,-0.10164518654346466,-0.09086748957633972,0.0868661180138588,0.010100076906383038,0.13292336463928223,0.04471892863512039,-0.11517142504453659,-0.32007572054862976,-0.10173910856246948,-0.1326274275779724,0.045213889330625534,-0.1293664276599884,-0.061600714921951294,0.09334301203489304,-0.192154660820961,-0.11465553194284439,0.015568781644105911,-0.007243428844958544,-0.002432675799354911,-0.057904526591300964,0.17299820482730865,0.10423669964075089,-0.11473743617534637,0.08119378983974457,0.025108272209763527,0.27599015831947327,0.2113655060529709,0.020546309649944305,-0.0026600100100040436,-0.08471107482910156,0.10230513662099838,-0.22729769349098206,-0.015292234718799591,0.19039742648601532,0.1665920913219452,0.05906781926751137,0.07803630083799362,-0.017435958608984947,0.0432727113366127,0.1677125245332718,-0.2170378565788269,0.1384953260421753,0.10173793137073517,-0.007637697272002697,0.01887386105954647,-0.012400710955262184,0.07534739375114441,0.05891551077365875,-0.09194864332675934,-0.0695062130689621,0.12287859618663788,-0.14172101020812988,0.0065962993539869785,0.08813340216875076,-0.07520373165607452,-0.2374991923570633,-0.27243104577064514,0.011152684688568115,0.39914748072624207,0.1356465369462967,-0.1902838498353958,-0.014931083656847477,-0.09517383575439453,-0.0350211076438427,0.07572464644908905,0.017828011885285378,-0.09707536548376083,0.003130168654024601,-0.09741146117448807,0.03908364102244377,0.11355725675821304,-0.047265537083148956,-0.020395800471305847,0.29058292508125305,-0.035677470266819,0.0027393223717808723,0.07173122465610504,0.06737767904996872,-0.13699936866760254,0.002875212114304304,-0.12838688492774963,-0.011801441200077534,0.01781587488949299,-0.19982527196407318,0.0061434535309672356,-0.008406266570091248,-0.14301399886608124,0.06950408220291138,-0.0261691901832819,-0.05384800210595131,-0.0014936267398297787,-0.009788505733013153,-0.1260809749364853,0.02746046520769596,0.1875598430633545,-0.29412615299224854,0.14051686227321625,0.19103048741817474,0.02498469687998295,0.07038716971874237,0.04324066638946533,0.08257387578487396,-0.034534864127635956,-0.07301314920186996,-0.06308287382125854,-0.11297118663787842,0.011880515143275261,0.0025929324328899384,-0.02558949589729309,-0.048586588352918625
00016-FOX_29-Shaun_Stevens.png.jpg,-0.05167236179113388,0.16408272087574005,0.02631387487053871,-0.0005350690335035324,-0.10298290103673935,0.04889163747429848,-0.11831603199243546,-0.07584641128778458,0.1877472847700119,-0.0892384797334671,0.22181637585163116,-0.06094019487500191,-0.23237812519073486,-0.12601174414157867,-0.04991739243268967,0.0956311970949173,-0.05171623453497887,-0.16159288585186005,-0.11489024758338928,-0.014588046818971634,0.004153326153755188,0.04851090535521507,-0.016519920900464058,-0.04541128873825073,-0.2175421565771103,-0.31870508193969727,-0.05892191082239151,-0.16200968623161316,0.04855778440833092,-0.20297959446907043,-0.026959652081131935,0.09530913084745407,-0.14532044529914856,-0.10190098732709885,0.048088423907756805,0.11272057145833969,-0.16695211827754974,-0.07321277260780334,0.21817287802696228,-0.016865137964487076,-0.14386241137981415,-0.01937723532319069,0.011137476190924644,0.23327355086803436,0.1642664223909378,-0.024848829954862595,0.11764148622751236,-0.07804727554321289,0.0970575138926506,-0.28233543038368225,0.09967556595802307,0.1650005280971527,0.16950920224189758,0.16172125935554504,0.1658867597579956,-0.18434788286685944,-0.017315005883574486,0.20446865260601044,-0.18406061828136444,0.12074343860149384,0.10756281018257141,-0.014347288757562637,-0.13200019299983978,-0.007430052850395441,0.18888889253139496,0.12123255431652069,-0.10511898994445801,-0.1411742866039276,0.2589592933654785,-0.1058196872472763,-0.0003181546926498413,0.16890695691108704,-0.04823744297027588,-0.2559746205806732,-0.14372248947620392,0.13729694485664368,0.31789353489875793,0.18663044273853302,-0.18295444548130035,-0.023560011759400368,0.0019421086180955172,-0.018018940463662148,-0.03818120062351227,-0.03314804285764694,-0.09299071133136749,-0.06411677598953247,-0.025102881714701653,0.01379299908876419,0.19794785976409912,0.007793991826474667,0.011119901202619076,0.16144591569900513,0.025127224624156952,-0.05945960432291031,0.061760447919368744,-0.013056932017207146,-0.05905798077583313,-0.025395656004548073,-0.09471558034420013,0.030062897130846977,0.08579220622777939,-0.16398076713085175,-0.06622345000505447,0.06929625570774078,-0.06257668882608414,0.18672680854797363,-0.04140525311231613,-0.05152090638875961,-0.03854638710618019,-0.057852428406476974,-0.10760059952735901,0.042254287749528885,0.24057304859161377,-0.29602187871932983,0.24138152599334717,0.08028988540172577,0.05117487162351608,0.1589423567056656,0.11284250766038895,0.09382963180541992,0.08877779543399811,-0.06404544413089752,-0.17195338010787964,-0.1839885413646698,0.05681397020816803,-0.03361426293849945,-0.05339375138282776,-0.014617495238780975
00017-FOX_31-Jeremy_Hubbard.png.jpg,-0.05631561577320099,0.19555659592151642,0.006227513775229454,-0.033151738345623016,-0.04675433412194252,0.057524994015693665,-0.12299506366252899,-0.06093486398458481,0.09503587335348129,-0.02890089899301529,0.14058367908000946,-0.02527599036693573,-0.24809229373931885,-0.018981697037816048,0.00436429213732481,0.0803055614233017,-0.1747235655784607,-0.050927989184856415,-0.13505375385284424,-0.04457243159413338,0.07171563059091568,0.08861517906188965,0.054759614169597626,0.014115563593804836,-0.18664221465587616,-0.27098217606544495,-0.0464518740773201,-0.15434537827968597,0.025028979405760765,-0.21231065690517426,0.004160882905125618,-0.07222732156515121,-0.13567332923412323,0.031642600893974304,-0.06005779653787613,-0.065024733543396,-0.058934275060892105,-0.0539129301905632,0.2257046103477478,0.057125743478536606,-0.13261398673057556,0.07071751356124878,-0.0017691142857074738,0.2624797821044922,0.2735111117362976,0.001832108828239143,-0.004078071564435959,-0.07342325150966644,0.18201754987239838,-0.31955596804618835,0.11580932140350342,0.17758208513259888,0.02350195124745369,0.11921019852161407,0.12978896498680115,-0.15693247318267822,0.00844513438642025,0.1418752372264862,-0.17155973613262177,0.122444748878479,-0.017184443771839142,0.026798494160175323,-0.034675512462854385,0.03203532472252846,0.13290931284427643,0.09247974306344986,-0.09031069278717041,-0.08499273657798767,0.1109355017542839,-0.10203061252832413,-0.032858915627002716,0.05383489280939102,-0.11084494739770889,-0.2148168683052063,-0.2427373230457306,0.07221049070358276,0.27408066391944885,0.09447421878576279,-0.26786482334136963,0.028382558375597,-0.042350780218839645,-0.0824524313211441,0.05419452488422394,0.019592126831412315,-0.08355748653411865,-0.10672549158334732,-0.05969814956188202,0.06475677341222763,0.20321553945541382,-0.061773013323545456,0.020222920924425125,0.30113720893859863,0.041771914809942245,-0.06882590055465698,0.08269006758928299,0.11517523229122162,-0.1393505334854126,-0.07337508350610733,-0.11580391973257065,-0.03317637741565704,0.1267876923084259,-0.1535802185535431,-0.09520447254180908,0.10624399781227112,-0.23976093530654907,0.24397219717502594,0.04832492396235466,-0.07130579650402069,-0.01953151635825634,-0.06149987131357193,-0.08884938061237335,0.036464624106884,0.22778452932834625,-0.19422028958797455,0.2533857524394989,0.15982089936733246,0.018941085785627365,0.12617355585098267,0.0135283712297678,0.051982320845127106,-0.013481964357197285,0.052413731813430786,-0.1156681552529335,-0.10967652499675751,0.042325109243392944,0.03702377527952194,-0.0889497697353363,0.032810457050800323
