,Recall,PositiveRating,PerfRatio,Impact
00106-KOCO-Jessica_Schambach.png.jpg,0.42852109658670223,0.46582889934405297,6.789177888449414,41.513336133320315
00561-KGW-Matt_Zaffino.png.jpg,0.425192170327898,0.4436433039758621,6.890989375629462,42.406952640873115
00930-WLBT-Rob_Jay.png.jpg,0.4457038714138367,0.368361600455563,6.022190935467759,36.93384552235412
00338-WSOC-Peter_Daut.png.jpg,0.4176508292574007,0.41787736815579773,6.56843440900621,40.40034037432645
00693-KRQE-Jessica_Garate.png.jpg,0.4208646833644595,0.5112848254234167,7.351171542739796,45.431859828278235
00091-KMTV-Deanne_Brink.png.jpg,0.4963753143705737,0.5141047863061936,7.413895232007795,45.8193542369651
00486-KATU-Michael_Convery.png.jpg,0.4021734186673922,0.3859981744987463,6.666955936836108,41.04659673284802
00819-WGN-Demetrius_Ivory.png.jpg,0.4411425888613023,0.40125557230028724,6.51435700505685,39.9140827209001
01034-WPVI-Brian_Taff.png.jpg,0.43393161874113717,0.5152404409287245,7.46870449517669,45.90238205603007
00489-KBAK_KBFX-Rob_Finnerty.png.jpg,0.3808611090994004,0.36219680658744907,6.598038306633558,40.53852584621383
00883-WITI-Brad_Hicks.png.jpg,0.42137264805258456,0.44627629850274714,6.9040864845318195,42.34293645981034
00341-WSOC-Erica_Bryant.png.jpg,0.4695877220717041,0.5060453978009339,6.808109988138971,41.37195491583869
00889-WJBK-Ben_Bailey.png.jpg,0.4222880354405071,0.4305536144647309,6.605194027742945,40.59717652335403
00710-KSEE-Matt_Otstot.png.jpg,0.35310924478686534,0.3964035633487292,6.952089240314455,42.905847158629456
01251-KOKH-Jeff_George.png.jpg,0.4315730987959663,0.44031505708298974,6.791898274033836,41.658033475743714
00259-WCNC-Brad_Panovich.png.jpg,0.4554060347332991,0.5181144118268198,7.265209812391438,44.77924444679672
00854-WINK-Joey_Sovine.png.jpg,0.394446994676136,0.374840439223381,6.690399687164384,41.09149974390058
00210-KY3-Ron_Hearst.png.jpg,0.4262304139064542,0.45503266116930213,6.848596914590076,42.250081062303316
01231-KMBC-Bryan_Busby.png.jpg,0.4045880022548415,0.30529258792698194,5.692889755090891,34.84715965917484
00856-WINK-Katie_Walls.png.jpg,0.48643235511189753,0.5656934383837341,7.613463010402574,47.407942779886945
00305-WOWT-Malorie_Maddox.png.jpg,0.4690943642825788,0.4612283702350472,7.360672559967826,45.06327478075058
00555-KGTV-Robert_Santos.png.jpg,0.440158943566214,0.45012073772327726,6.475705271945108,39.42233526387442
00774-KUSA-Kyle_Dyer.png.jpg,0.4286069710490743,0.4905581306253049,7.243119073160214,44.41996136631354
01168-WWBT-Curt_Autry.png.jpg,0.4482864323704774,0.4056563919873473,6.583714806354741,40.079021520224785
00321-WRAL-Bill_Leslie.png.jpg,0.390753354530165,0.41942891388273745,6.904103572605225,42.497382871791594
01320-WBBH-Heather_Turco.png.jpg,0.46723340669023794,0.4672829809341063,6.710672415456125,41.32143176457492
00519-KFMB-Barbara-Lee_Edwards.png.jpg,0.4556427335390053,0.4798525122539317,7.290866190662393,44.78841227235003
00154-KSAT-Charles_Gonzalez.png.jpg,0.3604010793258665,0.3381665081009653,6.044788618832228,36.96478553301429
00692-KRQE-Elizabeth_Alvarez.png.jpg,0.4360932659691822,0.5291250834438986,7.627597776214776,47.06119444201284
01140-WTXF-Karen_Hepp.png.jpg,0.42289873929923805,0.5393952952877744,7.66559599677167,47.07799300568676
00204-KWTV-Amanda_Taylor.png.jpg,0.36032952599757595,0.427956019441786,6.79537871318108,41.99532968456435
00126-KOLR_KOZL-Jamie_Warriner.png.jpg,0.41891022134713796,0.4462190504759747,6.94701230610997,42.90694677315614
01018-WPTV-Jon_Shainman.png.jpg,0.43179287040854664,0.48538952346564496,6.959350531031602,42.77314241378314
01330-WCBS-Maurice_DuBois.png.jpg,0.4058199476925438,0.3260428024306,6.1090795143656385,37.30578835215263
00298-WOAI_FOX_29-Jessica_Headley.png.jpg,0.484578855767574,0.4473778805343234,7.102601741340216,43.783379083800455
00520-KFMB-Nichelle_Medina.png.jpg,0.39395485835080724,0.3918273876041907,6.59040410284637,40.54268882026506
00655-KPHO-Katie_Baker.png.jpg,0.4330005504545478,0.44992739939946597,7.167894992962338,43.97409407886229
01046-WRC-Molette_Green.png.jpg,0.45726796231705125,0.44512215625908264,6.6639392789690906,40.699087189183
01188-WXYZ-Alicia_Smith.png.jpg,0.40102402260548964,0.38226083942641687,6.881280271783536,42.20123704073305
00703-KSAZ-Ron_Hoon.png.jpg,0.42324621835086096,0.41922155923211685,6.460248223672048,39.858720975763426
01209-KENS-Paul_Mireles.png.jpg,0.3880640642196237,0.3457382146338436,6.146877594289962,37.664459760297504
00574-KHON-Ron_Mizutani.png.jpg,0.42639494835884884,0.41147344070563313,6.714735722974711,41.2117841654346
00340-WSOC-Natalie_Pasquarella.png.jpg,0.4166857770707857,0.4270052124977875,7.195094176472527,44.30647310288239
00656-KPHO-Nicole_Crites.png.jpg,0.35880365248342305,0.5340578992078024,7.338972661802804,45.19612471982097
01224-KGO-Mike_Shumann.png.jpg,0.43170121547499773,0.43038309686190873,7.028697712529165,43.4199875563303
00712-KSL-Mike_Headrick.png.jpg,0.38556992824666625,0.46951093188150367,6.739925213408332,41.5622442096967
01346-WCVB-Harvey_Leonard.png.jpg,0.43507161177178255,0.443666174840366,6.797649124566151,42.14745381005932
00410-WYFF-Pamela_Wright.png.jpg,0.4584897720098603,0.4917451952750858,7.082684521659201,43.597431584352826
00254-WBTV-Maureen_O¡¯Boyle.png.jpg,0.43953711756678304,0.4685268889978354,7.264939646440201,44.63315981765273
00373-WTVD-Angelica_Alvarez.png.jpg,0.44203349213506804,0.47777667298965293,6.919113458612683,42.47578206297643
00583-KHSL___KNVN-Rob_Blair.png.jpg,0.3963564886687828,0.4162770506056968,6.731463254411461,41.44634695979399
00653-KOTV-Scott_Thompson.png.jpg,0.39083017762809014,0.41802290647324175,6.691493054380546,41.48042419951154
01082-WSVN-Vivian_Gonzalez.png.jpg,0.38395098152921914,0.3431199415194753,6.663326274594056,41.014798037229006
00334-WSIL-Emily_Finnegan.png.jpg,0.4303530553047554,0.4954567750556574,7.310033113484705,45.34855592757555
00996-WPEC-John_Matthews.png.jpg,0.36352579142693686,0.3159272337925445,6.366448472198627,39.07660785412522
00562-KGW-Drew_Carney.png.jpg,0.4520898451006472,0.42937970258518027,6.829065041912145,42.23040403758898
00938-WLKY-Matt_Milosevich.png.jpg,0.35893503152406925,0.41540671173525195,6.674818050510373,41.042201558352566
01038-WRAL-Greg_Fishel.png.jpg,0.3767220394539137,0.3676849759177216,6.423239015209665,39.475852538667716
00775-KUSA-Gary_Shapiro.png.jpg,0.42617199136358297,0.39340167120706854,6.364324726583884,39.32483525757083
01166-WVTM-Jerry_Tracey.png.jpg,0.39966697150157304,0.41088984062894124,6.503483338821071,40.19679320633235
00586-KHSL___KNVN-Cort_Klopping.png.jpg,0.4462331212717253,0.4755148629212516,6.762611071254601,41.48760958641484
00817-WGN-Tom_Skilling.png.jpg,0.4263482984671687,0.4122473735453141,6.88767381403097,42.048251579812316
00942-WLS-Mike_Caplan.png.jpg,0.439250302960393,0.4712264691815509,7.012640649953485,43.09342996738753
01327-WBBM-Derrick_Young.png.jpg,0.3883484852395508,0.36827259311218313,5.846857973526962,35.52691427892962
00868-WINK-Eric_Stone.png.jpg,0.4747276917289007,0.5011944409151644,7.17042505088254,44.06062453683686
00381-WTVG-Bill_Spencer.png.jpg,0.3627461421363416,0.4013663775334973,6.7460615069413254,41.26240864048952
00442-FOX_43-MaryEllen_Pann.png.jpg,0.37367445533546695,0.40373601694553757,7.130462718724616,43.9716951648765
00026-FOX2-Julie_Haener.png.jpg,0.4109282940145591,0.4309087914503406,6.7415859328118515,41.6175753490149
00347-WSPA-Amy_Wood.png.jpg,0.42174965243099793,0.41635803943798316,6.9365539609534705,42.67085682404084
00016-FOX_29-Shaun_Stevens.png.jpg,0.4420415963726435,0.5087798808047762,7.122561831397154,43.725525139671284
00872-WISN-Craig_McKee.png.jpg,0.3745447166408177,0.4310604031488257,6.8781840599074435,42.407425450604556
01050-WRC-Pat_Lawson_Muse.png.jpg,0.4337694233954249,0.35228539965545397,6.259195333627142,37.998538029465124
00904-WJW-Melissa_Mack.png.jpg,0.40849056819379526,0.46141028936064626,6.9285206377884245,42.68891046118102
00056-KETV-Jobeth_Devera.png.jpg,0.44220782142656334,0.4964115861248269,7.046875231632059,42.922411666587955
00287-WNCN-Melanie_Sanders.png.jpg,0.4075335818431183,0.42793335637065005,7.313259008480867,45.02385451654265
00502-KDVR-Melody_Mendez.png.jpg,0.42086737207847813,0.4057253233879166,7.102754708382569,43.82692605333536
00224-WAFB-Steve_Schneider.png.jpg,0.40145548750066384,0.4283719013391994,7.029755601945211,42.96305522497567
01119-WTVJ-Jackie_Nespral.png.jpg,0.45334539248252126,0.5432995882223963,7.725981895704705,47.48751833628074
00970-WNCN-Bill_Reh.png.jpg,0.44719495850714064,0.39295810646865714,6.498313265630775,39.943120740056536
01094-WTMJ-Carole_Meekins.png.jpg,0.46705143365722745,0.4415693203615892,6.879435277960069,41.96509895090296
00137-KPIX-Elizabeth_Cook.png.jpg,0.367307258523483,0.42625018342000837,6.7217268273782,41.53065597734134
00785-KUTV-Debbie_Worthen.png.jpg,0.48892439785613995,0.5502717940116526,7.629006635294763,47.30557255588286
00794-KWCH-Melissa_Scheffler.png.jpg,0.45777020411767566,0.4624697537504446,7.253396617213924,44.660705794604574
00683-KRCR-Kelli_Saam.png.jpg,0.3768181346162397,0.44564508088413296,7.043325336085603,43.42578623733008
01128-WTVR-Lorenzo_Hall.png.jpg,0.38290533573368835,0.32822648841916,5.834246973120292,35.69883416183417
00367-WTVD-Caitlin_Knute.png.jpg,0.3805519151272301,0.46465158360268394,7.354399462854388,45.535092928103644
01264-KPIX-Lawrence_Karnow.png.jpg,0.39488234869145444,0.47864307246466015,7.043398256025052,43.25779492155408
00917-WKRC-Tiffany_Wilson.png.jpg,0.4168022073749622,0.529093694653495,7.114544890022778,44.12919574006289
00466-KABC-Christina_Salvo.png.jpg,0.4127709710319567,0.495234484032636,7.364998749957083,45.56692998764062
00255-WBTV-Brigida_Mack.png.jpg,0.4106353844254077,0.36200888968071027,6.232343060816908,37.91026590444533
00368-WTVD-Steve_Daniels.png.jpg,0.4363304435424493,0.5208360989917872,7.295498280142344,45.00334459312914
00755-KTTV-Steve_Edwards.png.jpg,0.397188068479879,0.3765507514163484,6.719877409742015,41.47481199481288
00808-WGAL-Lori_Burkholder.png.jpg,0.4261519160026266,0.5039928973437392,7.120027071076015,43.813358731989865
00090-KMGH-Mike_Landess.png.jpg,0.41426858362057084,0.4737036454011461,6.614735046865154,40.845963413770825
00096-KMTV-Justin_Pazera.png.jpg,0.40387006734630637,0.465948722054876,6.985554160548553,43.24315959098992
00487-KATU-Deb_Knapp.png.jpg,0.47346699371744216,0.5453094283427499,7.370670308162816,45.27908878626577
00066-KFVS-Jeff_Cunningham.png.jpg,0.4045398186146738,0.46715906616833563,6.759143615574198,41.78525484027159
00389-WXII-Lanie_Pope.png.jpg,0.40508730736797527,0.41212287821486254,6.96723978324335,42.49710556845582
00329-WSIL-Jim_Rasor.png.jpg,0.40814601253339444,0.37558645257156337,6.527672847487633,39.97109027743199
00289-WOAI-Jaie_Avila.png.jpg,0.39829702923115073,0.4270897202069351,6.272062358037398,38.209420624305075
01341-WCPO-Steve_Raleigh.png.jpg,0.43568144665834596,0.4818781428720276,6.849534737285687,42.3335796574011
00753-KTRK-Dave_Ward.png.jpg,0.40567786642979076,0.5019105439411312,6.702507539234299,41.49802817145291
00933-WLBT-Marsha_Thompson.png.jpg,0.4299989718103523,0.4784815220605581,7.158287135207512,43.9667424784963
00550-KGTV-Pat_Brown.png.jpg,0.4685038840978418,0.5423461218348232,7.593850331212993,47.018154368869766
00145-KSAT-Steve_Browne.png.jpg,0.3960859004864393,0.38789816377520503,6.36897152098581,39.1414449353336
01201-KCTV-Gary_Amble.png.jpg,0.4285770047568933,0.48784433985400383,6.967023562687533,42.65992568824114
00326-WRAL-David_Crabtree.png.jpg,0.3945763742593954,0.4042088737360911,6.507964508820283,40.046180370939354
00475-KAKE-Mike_Iuen.png.jpg,0.407561997043818,0.48570394726193716,7.022650731286961,42.92056899587643
01011-WPTV-Jay_Cashmere.png.jpg,0.39461648153608575,0.3757026432429054,6.600498672751019,40.48729443569724
00049-KETV-Jeremy_Maskel.png.jpg,0.38941880969241116,0.4546345001813213,6.632641008777637,40.96308309750509
00115-KOFR-Emily_Sutton.png.jpg,0.3757327519315371,0.40177933665272975,6.841978675584631,42.1608488794588
01182-WXYZ-Carolyn_Clifford.png.jpg,0.48778124731546435,0.44905822842382187,6.969067007924081,42.77699717674136
00911-WJW-Stefani_Schaefer.png.jpg,0.45893560164530156,0.48620856106381255,7.270307069059972,45.03313121598347
01114-WTVF-Amy_Watson.png.jpg,0.4538550307376321,0.4194362021985139,6.659033167358053,41.06045294589038
00084-KHOU-Len_Cannon.png.jpg,0.4289748655198964,0.40421296961110315,6.225491661005691,38.023730571857094
00628-KNSD-Mark_Mullen.png.jpg,0.4334025837919716,0.39691237308331717,6.8546961352074,42.255520892907214
00704-KSAZ-Kari_Lake.png.jpg,0.46719927227502855,0.542438714506172,7.81494245811458,48.04081662198233
00805-WFXT-Maria_Stephanos.png.jpg,0.4032020247746054,0.47501790663634264,7.186540648069228,44.184145186422626
00268-WFMY-Grant_Gilmore.png.jpg,0.42176294693697725,0.5081540327440612,7.255439564275701,44.91986460333133
01067-WSFA-Eric_Snitil.png.jpg,0.39457628049846827,0.4181408862645895,7.092891680185718,43.97061956402539
00722-KSN-J.D._Rudd.png.jpg,0.38130077711495614,0.4440324544997713,6.678138594635897,41.21486870544169
01010-WPTV-Shannon_Cake.png.jpg,0.36699402129185144,0.48668109755134353,7.017235853465609,43.3325075512246
01179-WXIX-Rob_Williams.png.jpg,0.4311176192003807,0.3993300594489555,6.285644938046131,38.20961503644497
00485-KATU-Rhonda_Shelby.png.jpg,0.4291105133936042,0.3891738743058687,6.302201662192908,38.27587219307731
00848-WIAT-Trent_Butler.png.jpg,0.4357626833161654,0.4352715469413207,7.03685405777188,43.13553323467546
01163-WVTM-Andrea_Lindenberg.png.jpg,0.4507178927419142,0.5291676869190896,7.346508858745393,45.14063762986311
00041-KENS-Jeff_Goldblatt.png.jpg,0.3382166375261198,0.36528591144477174,6.401170547630629,39.404751968776985
00777-KUSI-Leslie.png.jpg,0.41682895260276664,0.46001062714304314,6.931903635064081,43.060125827248186
00827-WHBQ-Valerie_Calhoun.png.jpg,0.41412026543282,0.43448568864581244,7.153093257418064,44.23031817816826
00919-WKRN-Neil_Orne.png.jpg,0.4285301124165467,0.4748057053638231,7.142938568767001,43.91592341366537
00873-WISN-Kathy_Mykleby.png.jpg,0.4134721523821815,0.39056345562814787,6.86770944748948,42.27238404679279
00605-KJRH-Brittany_Rainey.png.jpg,0.4201779657867839,0.463438620512533,7.0979353490841115,44.06015854477114
01192-CFN13-Marla_Weech.png.jpg,0.4448100013707589,0.5251272384490249,7.567303507102652,46.64556152399144
00589-KHSL___KNVN-Megan_McMann.png.jpg,0.38206055916995607,0.3974319493496762,6.80414797866472,41.69058927653268
00598-KITV-Cam_Tran.png.jpg,0.40894735027258255,0.4099763370379457,6.668622463780178,41.00764181656395
01221-KGO-Leigh_Glaser.png.jpg,0.4215757923945028,0.46537814338402744,6.904764411700418,42.55600644458027
01303-KVOA-Kristi_Tedesco.png.jpg,0.42244541927697543,0.45859633055533994,7.217849059939276,44.17323837627275
00587-KHSL___KNVN-Kris_Kuyper.png.jpg,0.36827050726650434,0.3813906661079989,6.559679075083272,40.11614336688862
00042-KENS-Stacia_Willson.png.jpg,0.45373215262412425,0.4763179390757067,7.2496148565036105,44.48076191912618
00577-KHOU-Greg_Hurst.png.jpg,0.446979229739934,0.4659000986157334,6.819465078892055,41.82573707849129
00891-WJBK-Anqunette_Jamison.png.jpg,0.4192947908238529,0.40863537488519724,6.473873997990124,39.507569867879226
00835-WHP-Steve_Knight.png.jpg,0.4268119540589057,0.44054775295554277,7.1678832707583275,44.14328368698212
00949-WLWT-Lisa_Cooney.png.jpg,0.5042860410449481,0.5777589443647367,7.398754966438495,45.40921254679232
00761-KTUL-Keith_Taylor.png.jpg,0.4954602176474123,0.4653217399795378,6.520479696904267,39.92076966735445
00142-KPRC-Bill_Read.png.jpg,0.34002600045543374,0.32942977066644086,6.389514487676077,39.378541919585565
00729-KSTU-Dan_Evans.png.jpg,0.4008352307740448,0.4227439255350978,6.872804323491426,42.3019055025711
00247-WBTV-Eric_Thomas.png.jpg,0.36039553659578805,0.4571529092831084,6.720841370761953,41.25185874941064
00482-KATU-Steve_Dunn.png.jpg,0.4518167863527851,0.46756112693854085,6.95151021530714,42.751073781665795
00962-WMC-Lindsey_Brown.png.jpg,0.46347876118496556,0.5202653214334974,7.5298736033858775,46.6924204122816
00580-KHOU-Ron_Trevino.png.jpg,0.40356549787167806,0.47635153523518065,6.855906378072913,42.26471342340005
00997-WPEC-Liz_Quirantes.png.jpg,0.42366526965623685,0.3980011044273849,6.592966741820617,40.56140665995062
01347-WCVB-J.C._Monahan.png.jpg,0.39594825913119036,0.3007569038421343,6.297062319525552,38.61883243966992
01282-KSHB-Mark_Clegg.png.jpg,0.31621688629714384,0.42322007672605305,6.690996263039705,41.159180957375554
00390-WXII-Wanda_Starke.png.jpg,0.43468796617195393,0.41565366086559524,6.52798453711546,39.856111425097126
01289-KSPR-Joe_Daues.png.jpg,0.4162624431712021,0.4668352896563442,6.688159805560002,41.13225689151065
00773-KUSA-Becky_Ditchfield.png.jpg,0.40425256708355084,0.44802840949587347,7.323256222846958,45.06429088665305
00526-KFSN-Jason_Martinez.png.jpg,0.41895520563072575,0.42716314481626566,6.453034953425637,39.24163764494328
01001-WPIX-Sukanya_Krishnan.png.jpg,0.4486167187938954,0.455365690971773,7.0267016389025825,43.13865360875541
00913-WKMG-Troy_Bridges.png.jpg,0.43572301335521757,0.4988549702731629,7.057572546834749,43.753923121014545
01316-WABC-Diana_Williams.png.jpg,0.49497326163094524,0.5163344877035891,7.609588222978071,46.819070251760614
00590-KHSL___KNVN-Matt_Vaughan.png.jpg,0.4000840150534586,0.38514820799675475,6.942326589114197,42.68209102438831
00380-WTVG-Jeff_Smith.png.jpg,0.43110172853414275,0.397867069445755,6.648018827455631,40.66903027913273
00248-WBTV-Christine_Nelson.png.jpg,0.4081397136707593,0.31657652143243475,6.042951472891202,36.550951788238365
00822-WHAS-Kelsey_Starks.png.jpg,0.43423096997264254,0.4131201717614001,7.115191306372236,43.77619446705413
00448-GAL-Doug_Allen.png.jpg,0.4519653403696603,0.5436449797696977,7.213915931088165,44.78123467585306
00190-KVOA-Danielle_Lerner.png.jpg,0.3886173571222945,0.46016512673061144,7.315368524132048,45.190587097487786
01087-WTKR-Myles_Henderson.png.jpg,0.43070649242879855,0.4753232735350364,6.84266856560526,42.31728785824154
00640-KOB-Heather_Mills.png.jpg,0.4434363553141364,0.5428242525702694,7.65384011926613,47.087203500835635
00226-WAFB-Lauren_Westbrook.png.jpg,0.4554674624774029,0.48499466608247516,7.250420277469231,44.72218843774739
00923-WKYC-Russ_Mitchell.png.jpg,0.4789472476843881,0.45298373551452636,6.535607208046754,39.75579955050767
00059-KFOR-Meg_Alexander.png.jpg,0.394356525125623,0.4576464317609234,6.955848397296235,42.983006432831644
00173-KTNV-Beth_Fisher.png.jpg,0.4703132206544822,0.5579788261832014,7.2815228766939155,45.091546218814074
00363-WTVD-Fred_Shropshire.png.jpg,0.42049097469697205,0.38105736337975354,6.060229531841575,36.99950845807699
01109-WTVD-Scott_Dean.png.jpg,0.4429426808468083,0.39924029920167653,6.406422069845044,39.21548428141779
00103-KNTV-Janelle_Wang.png.jpg,0.45935875619037225,0.4210659290445547,6.622492627566277,40.52527355293307
01342-WCPO-Carol_Williams.png.jpg,0.4457905739848236,0.5690302840690217,7.538919055637473,46.4526797968663
00220-WAFB-Johnny_Ahysen.png.jpg,0.4069313789961929,0.39691872808180495,6.615931387536113,40.63745367145069
01185-WXYZ-Glenda_Lewis.png.jpg,0.43626399786671743,0.44363292590722386,6.743840078718326,40.97067741449284
00709-KSEE-A.J._Fox.png.jpg,0.4056852823111168,0.4274915392788308,6.908429793686326,42.567300456156254
00931-WLBT-Eric_Law.png.jpg,0.42442755740237115,0.47266113315175834,7.327658372549285,45.242911604212395
00969-WNCN-Jeremy_Baker.png.jpg,0.4085818566287591,0.3832370660206956,6.652179193017352,41.03976052524675
00169-KSPR-Adam_Hooper.png.jpg,0.43575147419449234,0.47654203951846213,7.166892644415239,43.98891970415684
01159-WVLT-Craig_Edwards.png.jpg,0.4162354184082049,0.46455625704617726,6.6917216625352935,41.27283909150729
00087-KLAS-Cale_Ramaker.png.jpg,0.4235000926058968,0.4237804199193372,6.81894053128538,42.010921130020776
00980-WOWT-Jim_Flowers.png.jpg,0.4331863437130187,0.4541599365196443,6.634979570320639,40.63052746882747
00332-WSIL-Jalah_Gray.png.jpg,0.36858103291845234,0.3928241223866192,6.768512339613873,41.82739600589581
00689-KRIV-Chris_Stipes.png.jpg,0.42870159842625066,0.4917501498570825,7.430510913959552,45.78867614876906
01136-WTVT-John_Wilson.png.jpg,0.3826303137449023,0.4037461746571866,7.023859263868487,43.15523888821949
00401-WYFF-Michael_Cogdill.png.jpg,0.3668160416722993,0.38550334094755945,6.692646990979336,41.60135111615095
00303-WOWT-Cheryl_Lemke.png.jpg,0.4395878659125627,0.44483646285820716,6.942661716267369,42.91297356365278
01133-WTVT-Kelly_Ring.png.jpg,0.44059646345106585,0.49679029890317966,7.254940518877234,44.536751049298765
00352-WSPA-Dan_Bickford.png.jpg,0.347166335271629,0.3290034948476836,6.327061355662876,39.048059991157196
00337-WSOC-Steve_Udelson.png.jpg,0.3739593477650669,0.4255065886498131,6.61015143126041,40.33011011190101
00437-CSN_Philadelphia-Sarah_Baicker.png.jpg,0.35457262050548755,0.39236276652850566,6.524090191646475,40.37835011969211
01198-FOX31-Chris_Nisinger.png.jpg,0.41549490151996715,0.43831772297596766,6.699026169542997,41.4554425588901
00058-KETV-David_Earl.png.jpg,0.4233598145116233,0.498688334886856,7.236407077446785,44.32748660691925
00914-WKMG-Bridgett_Ellison.png.jpg,0.43730856096070714,0.52216630452575,7.143884038218515,43.78322490307925
00046-KETV-Melissa_Fry.png.jpg,0.4280329969735127,0.5372495281832609,7.299508589262107,45.28419834806045
00174-KTNV-Jessica_Janner.png.jpg,0.4807231341961896,0.4636124528000572,7.130403645598188,44.053124171315126
01071-WSMV-Paul_Heggen.png.jpg,0.4101289818872197,0.3963554134882845,6.816651324497198,41.86203967410366
01312-WABC-Lee_Goldberg.png.jpg,0.44860702266401453,0.4730585647865065,6.979255692957298,42.833119238555646
00813-WGAL-Brian_Roche.png.jpg,0.46198179899767744,0.4461074511344088,7.221014049124387,44.37142212620352
01283-KSHB-Christa_Dubill.png.jpg,0.4870540453407365,0.5168302582987178,7.625802531499342,46.94060715376662
00479-KAKE-Blake_Smith.png.jpg,0.38903070142925,0.3799340339189105,6.643475925418638,40.62819346515417
00406-WYFF-Brad_Fralick.png.jpg,0.4336191843146514,0.47034905174428693,7.1521897995854635,43.920189135399426
01053-WRC-Aaron_Gilchrist.png.jpg,0.3637012175333286,0.3896885008790856,6.396307780701437,39.21981586533195
00313-WPSD-Jennifer_Rukavina.png.jpg,0.41795818606689084,0.5032749462972402,7.308731453717865,44.919489984369356
00677-KPTV-Shauna_Parsons.png.jpg,0.4307082672917947,0.5330488004088071,7.553139476302215,46.84259096076
00918-WKRN-Justin_Bruce.png.jpg,0.40398800700905413,0.510412956029593,7.321553402004992,45.12148541443171
01139-WTXF-Thomas_Drayton.png.jpg,0.4608940630528544,0.4428071624079291,6.536409352073111,39.75686169216956
00150-KSAT-Steve_Spriester.png.jpg,0.3858508155192094,0.45252382232542926,7.06228928687398,43.2852072499203
00939-WLKY-Vicki_Dortch.png.jpg,0.4327647458909517,0.4778649997456946,7.209238496115259,44.49598473571095
01323-WBBM-Susan_Carlson.png.jpg,0.39018196123667825,0.3888185785533717,6.43269076986855,39.770878661644026
